Ethernet Type,Packet Length,Service,Source IP,Destination IP,Source Port,Destination Port,Protocol,TCP Flags,Checksum,TCP Window Size,ICMP Type,class
IPv4,74,TCP,192.168.1.4,192.168.1.5,52946,1733,TCP,0x0002,0xbead,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49060,4963,TCP,0x0002,0x7a7b,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,55076,8615,TCP,0x0002,0x641f,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36096,5209,TCP,0x0002,0x74ed,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,44546,2387,TCP,0x0002,0x866f,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,50134,1244,TCP,0x0002,0x1ee4,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,774,57934,TCP,0x0014,0xb9cd,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3193,36528,TCP,0x0014,0xc2a3,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1733,52946,TCP,0x0014,0x236f,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4963,49060,TCP,0x0014,0xdf3c,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8615,55076,TCP,0x0014,0xc8e0,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5209,36096,TCP,0x0014,0xd9af,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2387,44546,TCP,0x0014,0xeb31,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1244,50134,TCP,0x0014,0x83a6,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,48988,4270,TCP,0x0002,0xf55c,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,55562,3965,TCP,0x0002,0x2b2f,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,43128,2096,TCP,0x0002,0x18ce,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,37834,9726,TCP,0x0002,0xf564,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,45748,9361,TCP,0x0002,0x0fd6,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49752,8597,TCP,0x0002,0xa994,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,41082,9421,TCP,0x0002,0x616a,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,41390,2628,TCP,0x0002,0xf590,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4270,48988,TCP,0x0014,0x5a1f,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3965,55562,TCP,0x0014,0x8ff2,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2096,43128,TCP,0x0014,0x7d91,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9726,37834,TCP,0x0014,0x5a29,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9361,45748,TCP,0x0014,0x749a,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8597,49752,TCP,0x0014,0x0e59,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9421,41082,TCP,0x0014,0xc62e,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2628,41390,TCP,0x0014,0x5a56,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,41566,3792,TCP,0x0002,0xefc5,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,46388,5085,TCP,0x0002,0x3480,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,47508,1533,TCP,0x0002,0xf4b9,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49458,7349,TCP,0x0002,0x194c,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,37282,9821,TCP,0x0002,0xf95f,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,52130,8513,TCP,0x0002,0x6b05,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,47676,9551,TCP,0x0002,0x51a0,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36176,1743,TCP,0x0002,0xbae2,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3792,41566,TCP,0x0014,0x548b,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5085,46388,TCP,0x0014,0x9945,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1533,47508,TCP,0x0014,0x597f,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7349,49458,TCP,0x0014,0x7e12,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9821,37282,TCP,0x0014,0x5e26,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8513,52130,TCP,0x0014,0xcfcb,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9551,47676,TCP,0x0014,0xb666,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1743,36176,TCP,0x0014,0x1faa,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,45718,6483,TCP,0x0002,0x4071,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,42170,8845,TCP,0x0002,0xca7b,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,46638,561,TCP,0x0002,0xf250,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,52932,4637,TCP,0x0002,0x9bb4,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,42240,4072,TCP,0x0002,0x29ff,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,59712,4999,TCP,0x0002,0xcf90,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,48538,3689,TCP,0x0002,0x338e,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,54792,7973,TCP,0x0002,0x9802,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,6483,45718,TCP,0x0014,0xa538,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8845,42170,TCP,0x0014,0x2f51,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,561,46638,TCP,0x0014,0x5726,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4637,52932,TCP,0x0014,0x008d,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4072,42240,TCP,0x0014,0x8ed8,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4999,59712,TCP,0x0014,0x346c,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3689,48538,TCP,0x0014,0x986a,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7973,54792,TCP,0x0014,0xfcde,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,47352,4102,TCP,0x0002,0xdd85,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,41472,7579,TCP,0x0002,0x4bd2,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,60286,4249,TCP,0x0002,0x78c3,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,41988,8108,TCP,0x0002,0xc8b0,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,53004,1086,TCP,0x0002,0x051d,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,38442,9978,TCP,0x0002,0x4dff,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,39498,3025,TCP,0x0002,0x4f7d,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,44114,3486,TCP,0x0002,0x7757,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4102,47352,TCP,0x0014,0x4262,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7579,41472,TCP,0x0014,0xb0b1,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4249,60286,TCP,0x0014,0xdda3,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8108,41988,TCP,0x0014,0x2d92,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1086,53004,TCP,0x0014,0x69ff,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9978,38442,TCP,0x0014,0xb2e1,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3025,39498,TCP,0x0014,0xb460,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3486,44114,TCP,0x0014,0xdc3b,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,34176,7173,TCP,0x0002,0x6215,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,54412,3955,TCP,0x0002,0x28c9,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,56238,83,TCP,0x0002,0x3d11,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,57622,3713,TCP,0x0002,0x043e,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,32894,7698,TCP,0x0002,0xa8a0,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,35726,3484,TCP,0x0002,0x6254,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,46682,5347,TCP,0x0002,0xa2db,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49738,8366,TCP,0x0002,0x44af,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7173,34176,TCP,0x0014,0xc6fa,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3955,54412,TCP,0x0014,0x8dae,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,83,56238,TCP,0x0014,0xa1f6,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3713,57622,TCP,0x0014,0x6923,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7698,32894,TCP,0x0014,0x0d86,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3484,35726,TCP,0x0014,0xc739,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5347,46682,TCP,0x0014,0x07c2,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8366,49738,TCP,0x0014,0xa995,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,55722,5394,TCP,0x0002,0xcaa3,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,59176,2388,TCP,0x0002,0x9078,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,57082,4224,TCP,0x0002,0xf426,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,60548,8270,TCP,0x0002,0xb72a,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,54022,804,TCP,0x0002,0x5a57,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,39794,5486,TCP,0x0002,0xe298,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,44414,2325,TCP,0x0002,0x71fa,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,48960,948,TCP,0x0002,0x1159,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5394,55722,TCP,0x0014,0x2f8a,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2388,59176,TCP,0x0014,0xf55e,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,4224,57082,TCP,0x0014,0x590d,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8270,60548,TCP,0x0014,0x1c11,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,804,54022,TCP,0x0014,0xbf3d,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,5486,39794,TCP,0x0014,0x477f,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,2325,44414,TCP,0x0014,0xd6e0,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,948,48960,TCP,0x0014,0x763f,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,49888,9463,TCP,0x0002,0xa922,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,37892,3629,TCP,0x0002,0x9096,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,36182,1403,TCP,0x0002,0x85b7,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,47354,7045,TCP,0x0002,0xcff4,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,55538,7080,TCP,0x0002,0xeef0,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,37174,3116,TCP,0x0002,0xf93e,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,42468,807,TCP,0x0002,0x510c,32120,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,45034,8320,TCP,0x0002,0x071b,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,9463,49888,TCP,0x0014,0x0e09,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3629,37892,TCP,0x0014,0xf57c,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,1403,36182,TCP,0x0014,0xea9d,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7045,47354,TCP,0x0014,0x34db,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,7080,55538,TCP,0x0014,0x53d8,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,3116,37174,TCP,0x0014,0x5e26,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,807,42468,TCP,0x0014,0xb5f3,0,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,8320,45034,TCP,0x0014,0x6c02,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,44548,175,TCP,0x0002,0xbf2c,32120,0,anomaly
IPv4,54,TCP,192.168.1.5,192.168.1.4,175,44548,TCP,0x0014,0x2414,0,0,anomaly
IPv4,74,TCP,192.168.1.4,192.168.1.5,40340,9848,TCP,0x0002,0x487a,32120,0,anomaly
