Ethernet Type,Packet Length,Service,Source IP,Destination IP,Source Port,Destination Port,Protocol,TCP Flags,Checksum,TCP Window Size,ICMP Type
IPv6,633,UDP,2a00:1450:400b:c01::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,54562,QUIC,0,0x989e,0,0
IPv6,83,UDP,2a00:1450:400b:c01::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,54562,QUIC,0,0x2f4d,0,0
IPv4,78,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0xce0e,0,0
IPv4,159,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0xd043,0,0
IPv6,97,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c01::9d,54562,443,QUIC,0,0x27ca,0,0
IPv4,162,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0xdb02,0,0
IPv4,65,UDP,104.18.27.193,192.168.1.6,443,61746,QUIC,0,0x68cb,0,0
IPv4,75,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0x2a0b,0,0
IPv6,96,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x23de,0,0
IPv4,69,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0x2d51,0,0
IPv4,66,UDP,104.18.27.193,192.168.1.6,443,61746,QUIC,0,0xe051,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x98c0,0,0
IPv4,74,UDP,34.160.152.31,192.168.1.6,443,57578,UDP,0,0x8d17,0,0
IPv6,87,UDP,2a00:1450:400b:c01::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,54562,QUIC,0,0x6656,0,0
IPv4,69,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0xeda4,0,0
IPv4,71,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0x8996,0,0
IPv4,75,UDP,192.168.1.6,34.160.152.31,57578,443,UDP,0,0xa63b,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x5b98,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x6048,0,0
IPv4,1292,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x0fa1,0,0
IPv4,1292,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xf911,0,0
IPv4,1292,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xa75c,0,0
IPv4,121,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x0c8d,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x8bbb,0,0
IPv6,304,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xad42,0,0
IPv6,112,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xfbdb,0,0
IPv6,85,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xc997,0,0
IPv4,125,UDP,34.160.152.31,192.168.1.6,443,57578,UDP,0,0x6fd6,0,0
IPv4,1242,UDP,104.18.27.193,192.168.1.6,443,61746,QUIC,0,0xe597,0,0
IPv4,663,UDP,104.18.27.193,192.168.1.6,443,61746,QUIC,0,0x8f9c,0,0
IPv4,85,UDP,192.168.1.6,104.18.27.193,61746,443,QUIC,0,0x2eec,0,0
IPv6,102,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x6836,0,0
IPv4,82,UDP,192.168.1.6,34.160.152.31,57578,443,UDP,0,0x05b5,0,0
IPv4,82,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x8768,0,0
IPv6,91,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xa20e,0,0
IPv4,82,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x342c,0,0
IPv6,98,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xf698,0,0
IPv4,1292,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x78ea,0,0
IPv4,1292,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xa870,0,0
IPv4,1292,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x4ebd,0,0
IPv4,349,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x1741,0,0
IPv4,985,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x996d,0,0
IPv4,84,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x915e,0,0
IPv4,120,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xd871,0,0
IPv4,73,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xefc3,0,0
IPv4,1195,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x9f16,0,0
IPv4,690,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xd662,0,0
IPv4,547,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x995a,0,0
IPv4,690,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xd4f4,0,0
IPv4,691,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x4826,0,0
IPv4,538,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xe737,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x1cac,0,0
IPv4,67,UDP,34.160.152.31,192.168.1.6,443,57578,UDP,0,0xfa94,0,0
IPv6,88,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x5284,0,0
IPv4,168,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xf18a,0,0
IPv4,1292,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0xd378,0,0
IPv4,781,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0x5fa9,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x064e,0,0
IPv4,74,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xb6e2,0,0
IPv4,71,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x94a4,0,0
IPv4,71,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xaec2,0,0
IPv4,71,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x4004,0,0
IPv4,72,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x25ad,0,0
IPv4,54,TCP,52.210.110.130,192.168.1.6,443,61201,TCP,0x0011,0x53d6,338,0
IPv4,93,TCP,52.210.110.130,192.168.1.6,443,61201,TCP,0x0018,0x0b93,338,0
IPv4,78,TCP,52.210.110.130,192.168.1.6,443,61201,TCP,0x0018,0x0009,338,0
IPv4,73,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x6df3,0,0
IPv4,54,TCP,192.168.1.6,52.210.110.130,61201,443,TCP,0x0010,0x5369,511,0
IPv4,54,TCP,192.168.1.6,52.210.110.130,61201,443,TCP,0x0010,0x532a,510,0
IPv6,133,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xb939,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x8bd0,0,0
IPv4,73,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x2e65,0,0
IPv6,112,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xcfbb,0,0
IPv6,85,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x38fc,0,0
IPv6,103,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x34ff,0,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x591d,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x7f19,0,0
IPv4,316,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x7ff2,0,0
IPv4,78,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xd5f2,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x134e,0,0
IPv4,54,TCP,192.168.1.6,52.210.110.130,61201,443,TCP,0x0011,0x5329,510,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xb1ec,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x0f14,0,0
IPv4,78,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xb7f9,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xd406,0,0
IPv4,78,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x3527,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x0fda,0,0
IPv4,78,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x44de,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x3eb8,0,0
IPv4,78,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x7acb,0,0
IPv4,78,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x695f,0,0
IPv4,73,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xdaee,0,0
IPv4,77,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x061f,0,0
IPv4,77,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0x6f84,0,0
IPv4,77,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xcc6b,0,0
IPv4,63,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xa7c2,0,0
IPv6,112,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xbf67,0,0
IPv6,85,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x22d0,0,0
IPv6,102,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x82c5,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xf9f1,0,0
IPv4,162,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x8605,0,0
IPv4,71,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0x3264,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0xe981,0,0
IPv4,75,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0x1b4f,0,0
IPv4,77,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xfea5,0,0
IPv4,75,UDP,192.168.1.6,74.125.193.154,57895,443,QUIC,0,0xf7df,0,0
IPv6,86,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x84b4,0,0
IPv4,65,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x5cce,0,0
IPv4,65,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0xaa45,0,0
IPv6,102,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x5ede,0,0
IPv4,54,TCP,52.210.110.130,192.168.1.6,443,61201,TCP,0x0010,0x53d5,338,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0xb05a,0,0
IPv6,95,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xc5be,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0xb84a,0,0
IPv6,298,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x89f3,0,0
IPv4,74,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0x4ad2,0,0
IPv6,94,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x71a8,0,0
IPv4,635,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0xf5bf,0,0
IPv4,63,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0x423e,0,0
IPv6,115,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x581a,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x145f,0,0
IPv6,112,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x2204,0,0
IPv6,85,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x9db8,0,0
IPv6,112,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x7aab,0,0
IPv4,77,UDP,192.168.1.6,209.85.202.148,50713,443,QUIC,0,0x9487,0,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x27c0,0,0
IPv6,85,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x7f10,0,0
IPv4,66,UDP,74.125.193.154,192.168.1.6,443,57895,QUIC,0,0x9574,0,0
IPv6,105,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x71de,0,0
IPv6,90,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x47fc,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xc5d6,0,0
IPv6,88,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xccd5,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xfc43,0,0
IPv6,115,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x796c,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x1996,0,0
IPv4,66,UDP,209.85.202.148,192.168.1.6,443,50713,QUIC,0,0xfac1,0,0
IPv6,103,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x6c49,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xc6c4,0,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x1053,0,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x8c66,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x4ad4,0,0
IPv6,86,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x51d5,0,0
IPv6,115,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xd350,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x1949,0,0
IPv6,108,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xfd25,0,0
IPv6,98,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x1129,0,0
IPv6,96,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x81f8,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x0612,0,0
IPv6,87,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x4be7,0,0
IPv6,130,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0x8778,0,0
IPv4,228,UDP,192.168.1.254,239.255.255.250,1900,1900,UDP,0,0x6a88,0,0
IPv4,246,UDP,192.168.1.254,224.0.0.251,5353,5353,MDNS,0,0x0170,0,0
IPv4,457,UDP,192.168.1.254,239.255.255.250,1900,1900,UDP,0,0xd758,0,0
IPv6,115,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x7c3c,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x2421,0,0
IPv6,88,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0xfc01,0,0
IPv6,99,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9d,65397,443,UDP,0,0xa382,0,0
IPv6,87,UDP,2a00:1450:400b:c03::9d,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,65397,UDP,0,0x1b42,0,0
IPv4,78,TCP,85.91.47.67,192.168.1.6,443,61263,TLS,0x0018,0x2f83,38016,0
IPv4,54,TCP,85.91.47.67,192.168.1.6,443,61263,TCP,0x0011,0xd15c,38016,0
IPv4,54,TCP,192.168.1.6,85.91.47.67,61263,443,TCP,0x0010,0xd18a,64256,0
IPv6,764,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x2950,0,0
IPv4,85,UDP,192.168.1.254,224.0.0.252,5355,5355,UDP,0,0xb552,0,0
IPv6,95,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xbc78,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x2852,0,0
IPv6,189,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x722f,0,0
IPv6,86,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x861e,0,0
IPv6,102,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x759b,0,0
IPv6,722,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0xdb09,0,0
IPv6,88,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x894e,0,0
IPv6,95,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x4c68,0,0
IPv6,95,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x472e,0,0
IPv6,159,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x03ca,0,0
IPv6,86,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0xb8ac,0,0
IPv6,102,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c00::9c,61811,443,UDP,0,0x602e,0,0
IPv6,220,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9c,56974,443,QUIC,0,0xa8d5,0,0
IPv6,88,UDP,2a00:1450:400b:c00::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61811,UDP,0,0x18b1,0,0
IPv6,143,UDP,2a00:1450:400b:c03::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,56974,QUIC,0,0x14d4,0,0
IPv6,84,UDP,2a00:1450:400b:c03::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,56974,QUIC,0,0x0e30,0,0
IPv6,97,UDP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a00:1450:400b:c03::9c,56974,443,QUIC,0,0x917e,0,0
IPv6,87,UDP,2a00:1450:400b:c03::9c,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,56974,QUIC,0,0xca97,0,0
IPv4,358,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0xdb82,0,0
IPv6,378,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0x520b,0,0
IPv4,83,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0x6f74,0,0
IPv6,103,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0xe5fc,0,0
IPv4,83,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0x6f74,0,0
IPv6,103,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0xe5fc,0,0
IPv4,83,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0x6f74,0,0
IPv6,103,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0xe5fc,0,0
IPv4,469,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0x6145,0,0
IPv6,489,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0xd7cd,0,0
IPv4,415,UDP,192.168.1.6,224.0.0.251,5353,5353,MDNS,0,0x32a8,0,0
IPv6,435,UDP,fe80::95ca:d278:281a:9d45,ff02::fb,5353,5353,MDNS,0,0xa930,0,0
IPv4,54,TCP,185.89.210.122,192.168.1.6,443,61255,TCP,0x0011,0xac6f,40880,0
IPv4,100,TCP,185.89.210.122,192.168.1.6,443,61255,TCP,0x0018,0x7524,40880,0
IPv4,85,TCP,185.89.210.122,192.168.1.6,443,61255,TCP,0x0018,0x9f66,40880,0
IPv4,54,TCP,192.168.1.6,185.89.210.122,61255,443,TCP,0x0010,0x51bb,64178,0
IPv4,54,TCP,192.168.1.6,185.89.210.122,61255,443,TCP,0x0010,0x51ba,64101,0
IPv4,54,TCP,192.168.1.6,185.89.210.122,61255,443,TCP,0x0011,0x51b9,64101,0
IPv6,113,TCP,2a02:2638:d::48,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61251,TLS,0x0018,0x07f2,63,0
IPv4,54,TCP,185.89.210.122,192.168.1.6,443,61255,TCP,0x0010,0xac6e,40880,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::48,61251,443,TCP,0x0011,0x0e6b,252,0
IPv6,113,TCP,2a02:2638:d::31,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61252,TLS,0x0018,0xa3db,63,0
IPv6,74,TCP,2a02:2638:d::48,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61251,TCP,0x0011,0x0f0f,63,0
IPv6,98,TCP,2a02:2638:d::48,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61251,TCP,0x0018,0x921b,63,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::48,61251,443,TCP,0x0010,0x0e6b,252,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::48,61251,443,TCP,0x0014,0x0f4b,0,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::31,61252,443,TCP,0x0011,0x94f6,253,0
IPv6,74,TCP,2a02:2638:d::31,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61252,TCP,0x0011,0x959b,63,0
IPv6,98,TCP,2a02:2638:d::31,2001:bb6:48d0:da00:7c5c:1087:a562:a487,443,61252,TCP,0x0018,0x7875,63,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::31,61252,443,TCP,0x0010,0x94f6,253,0
IPv6,74,TCP,2001:bb6:48d0:da00:7c5c:1087:a562:a487,2a02:2638:d::31,61252,443,TCP,0x0014,0x95d7,0,0
IPv4,418,UDP,192.168.1.11,192.168.1.255,52774,40777,UDP,0,0x6122,0,0
IPv6,112,UDP,fe80::95ca:d278:281a:9d45,fe80::a7b:12ff:fec1:d237,57322,53,DNS,0,0xb4f1,0,0
IPv6,231,UDP,fe80::a7b:12ff:fec1:d237,fe80::95ca:d278:281a:9d45,53,57322,DNS,0,0x4259,0,0
IPv4,66,TCP,192.168.1.6,40.79.173.40,61265,443,TCP,0x0002,0x1027,65535,0
IPv4,66,TCP,40.79.173.40,192.168.1.6,443,61265,TCP,0x0012,0xe455,65535,0
IPv4,54,TCP,192.168.1.6,40.79.173.40,61265,443,TCP,0x0010,0x2416,65280,0
IPv4,571,TCP,192.168.1.6,40.79.173.40,61265,443,TLS,0x0018,0x6041,65280,0
IPv4,54,TCP,35.214.200.194,192.168.1.6,443,61198,TCP,0x0011,0x7137,501,0
IPv4,85,TCP,35.214.200.194,192.168.1.6,443,61198,TCP,0x0018,0xa78e,501,0
IPv4,54,TCP,192.168.1.6,35.214.200.194,61198,443,TCP,0x0010,0x724f,253,0
IPv4,54,TCP,192.168.1.6,35.214.200.194,61198,443,TCP,0x0010,0x722f,253,0
IPv4,153,TCP,40.79.173.40,192.168.1.6,443,61265,TLS,0x0018,0x5205,4194048,0
IPv4,491,TCP,192.168.1.6,40.79.173.40,61265,443,TLS,0x0018,0x58ff,65280,0
